#SHEET_NAME,忆-第十一回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,方知宥,,,,,,,,默认375,,方知宥/24_方知宥_61,,[她的赎身费用是五千两，是扬州城最高的，我所有的存银加起来都不够。],[她的贖身費用是五千兩，是揚州城最高的，我所有的存銀加起來都不夠。],"""Her freedom costs five thousand taels—the highest price in Yangzhou. All my savings combined wouldn’t cover it.""",「身請け代は五千両、揚州でも最も高い額だ。全財産をはたいても届かないよ」,"""Цена за её выкуп... пять тысяч таэлей. Самая высокая цена за выкуп в Янчжоу. Даже если я последнюю рубашку продам - всё равно не смогу выкупить её."""
,,林翩翩花街,期待,,,,,,,默认376,,林翩翩/24_林翩翩_046,,[五千两！我一个月才能从店里赚三两，哪怕我省吃俭用，一年才能留下三十两，我一百年都赚不到五千两呀……这、这也太多了吧？],[五千兩！我一個月才能從店裡賺三兩，哪怕我省吃儉用，一年才能留下三十兩，我一百年都賺不到五千兩呀……這、這也太多了吧？],"""Five thousand taels! I only make three taels a month from the shop. Even scrimping and saving, I’d only put aside thirty taels a year. It’d take me a hundred years to earn five thousand... Th-this is impossible!""",「五千両！？あたしの稼ぎがせいぜい一か月で三両よ。どれだけ節約しても、一年の貯金が三十両くらいでしょ？百年かかっても五千両に届かないわ……ちょ、ちょっと高すぎない？」,"""Пять тысяч?! Я зарабатываю три таэля в месяц. Даже если буду экономить и копить, то максимум смогу наскрести тридцать таэлей за год."""
,,林翩翩花街,惊讶,,,,,,,默认377,,林翩翩/24_林翩翩_047,,[不对……知宥！我突然想起来，刘婆子给我说过几位名妓赎身的价格，有一千两的、有三千两的，从来没听说过五千两！你确定不是那坏婆子在为难你？],[不對……知宥！我突然想起來，劉婆子跟我說過幾位名妓贖身的價格，有一千兩的、有三千兩的，從來沒聽說過五千兩！你確定不是那壞婆子在為難你？],"""Wait... Zhiyou! It just hit me—Granny Liu once mentioned the going rates for famous courtesans’ freedom: one thousand, three thousand taels... but never five thousand! Are you sure it's not that wicked old woman giving you trouble?""",「いや……知宥！今思い出したんだけど、名妓の身請けに千両や三千両がいるって話を劉ばあが言ってた。でも五千両なんて聞いたことがないわ！その悪い女将が知宥を困らせようとしてるんじゃないの？」,"""Погоди... Чжию! Я вспомнила! Тётушка Лю однажды рассказывала о выкупе знаменитых куртизанок - тысяча, три тысячи... но не пять! Ты уверен, что та противная хозяйка не пудрит тебе мозги?"""
,,方知宥,,,,,,,,默认378,,方知宥/24_方知宥_62,,[嗯……确实有这个可能，她或许根本就不希望是我来赎身。],[嗯……確實有這個可能，她或許根本就不希望是我來贖身。],"""Hmm... That's indeed possible. Perhaps she never wanted me to be the one to redeem her.""",「まあ……その可能性はある。私が身請けすること自体、気に入らないのかもしれない」,"""Хм-м... может и пудрит. Наверное, она не хочет, чтобы именно я выкупал её."""
,,,,,,,,,,默认379,,,,我回想了一下景姨对我的态度，,我回想了一下景姨對我的態度，,"I thought back to Aunt Jing's attitude toward me,",景ばあの態度を振り返る。,"Я задумался о том, как ко мне относилась тётушка Цзин."
,,,,,,,,,,默认380,,,,我虽然继承了一些家财，但无权无势，也没有多少名声。,我雖然繼承了一些家財，但無權無勢，也沒有多少名聲。,"Though I inherited some family wealth, I have no power or influence, nor much reputation.",財産を相続したとはいえ、権力もなければ後ろ盾もない。大した名声もない。,"Я хоть и унаследовал часть семейного состояния, но у меня нет ни власти, ни влияния, ни известности."
,,,,,,,,,,默认381,,,,很可能她是随口一说，坐地起价，只是为了让我知难而退、打消为雁儿姐赎身的念头。,很可能她是隨口一說，坐地起價，只是為了讓我知難而退、打消為雁兒姐贖身的念頭。,"She likely just threw out a random number, jacked up the price on the spot, simply to discourage me from redeeming <ruby=Swan Goose>Sister Yan</ruby>.",おそらく彼女は、雁姉の身請けを諦めさせたいがために、足元を見た値段を出してきたのだろう。,"Скорее всего, она взяла цену за выкуп из головы, специально завысив её, чтобы я не смог выкупить сестричку Лебёдушку."
,,,,,,,,,,默认382,,,,若是某个富甲一方的商贾，亦或是声名远扬的名士来问，她给出的价格未必会有如此之高。,若是某個富甲一方的商賈，亦或是聲名遠揚的名士來問，她給出的價格未必會有如此之高。,"Had it been some fabulously wealthy merchant or renowned scholar asking, the price she quoted might not have been so high.",もしも大金持ちの商人や名のある名士であれば、これほどの高額にはなるまい。,Если бы о выкупе спросил какой-нибудь невероятно зажиточный торговец или известный учёный - то цена была бы не такой высокой.
,,林翩翩花街,为难,,,,,,,默认383,,林翩翩/24_林翩翩_048,,[唉，世间大多数人，都在为钱财不足而烦恼……我原以为知宥那么有钱，与我不同，但没想到你也会有银两不够的时候……],[唉，世間大多數人，都在為錢財不足而煩惱……我原以為知宥那麼有錢，與我不同，但沒想到你也會有銀兩不夠的時候……],"""Sigh, most people worry about not having enough money... I thought Zhiyou were so wealthy, different from me, yet I never imagined you'd fret over lacking silver tael too...""",「はあ、世間のほとんどの人がお金の問題で悩んでるのね……知宥ほどのお金持ちならあたしとは違うと思ってたけど、知宥ですらお金が足りなくて悩むことがあるなんて……」,"""Эх, видно у всех сейчас проблемы с деньгами... Я думала, что ты такой богатый - не то что я. И представить не могла, что даже ты тоже переживаешь из-за нехватки денег."""
,,林翩翩花街,微笑,,,,,,,默认384,,林翩翩/24_林翩翩_049,,[其实啊，若是最后真没和她有个结果，知宥也不必太过伤心……你的条件不差，若是正常娶妻，必定能找到出身与容貌皆佳的娘子，能够成家生子。],[其實啊，若是最後真沒和她有個結果，知宥也不必太過傷心……你的條件不差，若是正常娶妻，必定能找到出身與容貌皆佳的娘子，能夠成家生子。],"""Honestly, if things don’t work out with her in the end, Zhiyou shouldn’t grieve too much... You’re quite a catch. A proper marriage would surely land you a wife with both good lineage and beauty—someone to build a family with.""",「でも正直、彼女と結ばれなかったとしても、そう悲しむことはないと思うわ……知宥は『好物件』だし。普通に伴侶を見つければ、容姿も家柄もいい子が見つけられるだろうし、子供もできるはず」,"""Чжию, если у тебя с ней ничего не получится - не зацикливайся на этом... Ты хороший. Ты непременно найдёшь красивую жену с хорошим происхождением и создашь семью."""
