#SHEET_NAME,忆-第七回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,,,,,,,,,默认237,,,,林翩翩突然出声叫我，似乎察觉到了什么令她兴奋的物事。,林翩翩突然出聲叫我，似乎察覺到了什麼令她興奮的物事。,"Lin Pianpian suddenly called to me, as if she’d stumbled upon something thrilling.",何か面白いものでも見つけたかのように、翩翩が突然私のことを呼んだ。,"Вдруг позвала меня Линь Пяньпянь - похоже, ей всё-таки удалось обнаружить что-то интересное."
,,,,,,,,,,默认238,,,,我快步近前，见她立于一处略显特别的摊位前。,我快步近前，見她立於一處略顯特別的攤位前。,I rushed over to find her standing before a rather peculiar stall.,早足で行ってみると、彼女は一風変わった屋台の前に立っていた。,"Подоспев к ней, я увидел её перед довольно необычным прилавком."
,,,,,,,,,,默认239,,,,这个摊位有些特别，乍看之下像是个卖香囊的摊位，整个摊子上堆满了各色的香囊。,這個攤位有些特別，乍看之下像是個賣香囊的攤位，整個攤子上堆滿了各色的香囊。,"The stall stood out—it seemed to specialize in scented sachets, its surface crowded with vibrant pouches of every hue.",その屋台は少し特殊だった。一見すると香嚢売りのようで、屋台全体が色とりどりの香嚢で埋め尽くされている。,"Необычность его заключалась в том, что, по всей видимости, здесь продавались сплошные мешочки для духов - весь прилавок был заполнен ими самых разных цветов."
,,,,,,,,,,默认240,,,,然而，这里的香囊却略有些特殊，它们的囊口都没用绳子系紧，而是敞开的，像是一个个巴掌大的小荷包。,然而，這裡的香囊卻略有些特殊，它們的囊口都沒用繩子繫緊，而是是敞開的，像是一個個巴掌大的小荷包。,"But these sachets were unusual—their openings gaped untied, like tiny, palm-sized sacks.",しかしその香嚢というのが少し特徴的で、口の部分に紐が通されておらず、開きっぱなしになっている。手のひらほどの小袋に近い。,"И сами мешочки тоже были особенными - горловина у них не была затянута верёвкой, а была открыта, напоминая подвесные кошельки размером с ладонь."
,,,,,,,,,,默认241,,,,摊位上放着六个箩筐，箩筐里都有着各色的花瓣，红色、粉色、白色、青色、黄色、紫色，共六种，可谓是六色纷呈。,攤位上放著五個籮筐，籮筐裡都有著各色的花瓣，紅色，粉色，白色，青色，黃色，紫色，共六種，可謂是六色紛呈。,"Five bamboo baskets sat on the stall, each brimming with petals in six hues—red, pink, white, cyan, yellow, and purple—a riot of colors.",そして屋台には五つの籠があり、中には赤・桃・白・青・黄・紫の六色の花びらがある。まさに「色とりどり」といった様子だ。,"На прилавке стояли пять бамбуковых корзин, каждая из которых была наполнена лепестками шести оттенков: красными, розовыми, белыми, голубыми, жёлтыми и фиолетовыми - настоящее буйство красок."
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,林翩翩忆,钦佩,,,,,,,默认242,,林翩翩/15_林翩翩_029,,[哥，你这家是卖什么的呀？],[哥，你這家是賣什麼的呀？],"""Hey bro, what does this shop sell?""",「お兄さん、ここは何を売ってるの？」,"""Братик, чем торгуешь?"""
,,市集小贩忆七,,,,,,,,默认243,,市集小贩/15_市集小贩_01,,[姑娘，咱这儿专卖香囊……你可从旁边的箩筐中挑选花瓣，我会现场帮你制成香囊。],[姑娘，咱這裡專賣香囊……你可從旁邊的籮筐中挑選花瓣，我會現場幫你製成香囊。],"""Hey, lady, we deal in scented sachets here... Pick your petals from those baskets, and I’ll make the sachet right before your eyes.""",「うちは香嚢の専門店だよ……そこの籠から好きな花びらを選んで、俺がその場で香嚢を作る、そういう店さ」,"""Мешочками для духов торгуем, девушка. Выберите лепестки из корзин и я набью Вам ими мешочек."""
,,林翩翩忆,,,,,,,,默认244,,林翩翩/15_林翩翩_030,,[哇！原是这般制香囊的？有趣！那怎么卖呢？],[哇！原是這般制香囊的？有趣！那怎麼賣呢？],"""Whoa! So that’s how sachets are made? Brilliant! What’s the price?""",「わあ！香嚢ってそうやって作るの？面白そう！おいくら？」,"""Ого! Так вот как они делаются? Интересно! А сколько стоит?"""
,,市集小贩忆七,,,,,,,,默认245,,市集小贩/15_市集小贩_02,,[香囊囊体十五文一个，花瓣一文钱一片。],[香囊囊體十五文一個，花瓣一文錢一片。],"""The sachet pouch runs fifteen coins; petals cost one coin a piece.""",「香嚢の袋が一つ十五文、花びらは一枚一文だよ」,"""Мешочек - пятнадцать медяков, а лепестки - монета за штуку."""
,,林翩翩忆,不好意思,,,,,,,默认246,,林翩翩/15_林翩翩_031,,[唉，有些贵哩，哥能否便宜些？],[唉，有些貴哩，哥能否便宜些？],"""Sigh, this is a bit pricey, brother. Can you go any lower?""",「うーん、ちょっと高いなあ。もう少しだけ安くしてくれない？」,"""Эх, дороговато как-то... Братик, может скинешь цену?"""
,,市集小贩忆七,,,,,,,,默认247,,市集小贩/15_市集小贩_03,,[小本生意！不能啦……],[小本生意！不能啦……],"""Small business! Can't do it...""",「こっちだって商売でやってるんだ。無茶を言わないでくれ……」,"""У меня тут мелкая торговля, не могу..."""
,,林翩翩忆,钦佩,,,,,,,默认248,,林翩翩/15_林翩翩_032,,[可是……花瓣按瓣卖钱，是不是太贵了？],[可是……花瓣按瓣賣錢，是不是太貴了？],"""But then... Selling petals by the piece—isn’t that too expensive?""",「でも……花びら一枚ずつっていうのはちょっと高いんじゃない？」,"""Эх... Медяк за лепесток - не дорого ли?"""
,,市集小贩忆七,,,,,,,,默认249,,市集小贩/15_市集小贩_04,,[不贵的！唉！这些花瓣都是新鲜的，明日卖不出去，我就只能都丢喽！],[不貴的！唉！這些花瓣都是新鮮的，明日賣不出去，我就只能都丟囉！],"""Not at all! Sigh! These petals are fresh. If they don’t sell by tomorrow, I’ll have to toss ’em all!""",「んなこたあない！まったく！この花びらは採りたてなんだ。明日にゃ売れなくなっちまうから、全部さばかなきゃいけないんだよ！」,"""Совсем нет! Лепестки-то свежие, если не продам их до завтра, то выбросить придётся!"""
,,林翩翩忆,微笑,,,,,,,默认250,,林翩翩/15_林翩翩_033,,[好吧……],[好吧……],"""Alright...""",「そう……わかった……」,"""Ладно..."""
,,,,,,,,,,默认251,,,,林翩翩讲了几句后，自觉讲不下来价，便开始挑选花瓣了。,林翩翩講了幾句後，自覺講不下來價，便開始挑選花瓣了。,"After haggling briefly, Lin Pianpian gave up on bargaining and started selecting petals instead.",少し話して値切るのが難しいと悟ると、翩翩は花びらを選び始めた。,"Видя, что поторговаться не выйдет, Линь Пяньпянь начала выбирать лепестки."
,,林翩翩忆,,,,,,,,默认252,,,,[……],[……],"""...""",「……」,"""..."""
,CharacterOff,,,,,,,,,,,,,,,
,,,,,,,,,,默认253,,,,小贩递给她一个小箩筐和一双筷子，她蹲了下来，用筷子挑拣大箩筐里的花瓣，将它们放到了小箩筐中。,小販遞給她一個小籮筐和一雙筷子，她蹲了下來，用筷子挑揀大籮筐裡的花瓣，將它們放到了小籮筐中。,"The vendor handed her a small bamboo basket and chopsticks. She crouched, using them to pick through petals from the large basket into her own.",売り子が小さな籠と箸を渡す。彼女は蹲り、大きな籠の中から花びらを摘むと、それを小さな籠に移していった。,"Торговец передал ей маленькую бамбуковую корзинку и палочки. Присев, она начала перекладывать палочками лепестки из большой корзины в меньшую."
