#SHEET_NAME,忆-第八回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian,
,,,,,,,,,,默认322,,,,碧竹坊侍女带我穿过一条曲折的鹅卵石小道，来到了一处小屋前。,碧竹坊侍女帶我穿過一條曲折的鵝卵石小道，來到了一處小屋前。,The maid from Jade Bamboo Hall led me down a winding cobblestone path to a small cottage.,碧竹坊の侍女は私を連れて曲がりくねった丸石の小石を通り、ある小屋の前までやってきた。,По вымощенной камнем извилистой дорожке служанка привела меня к маленькому домику.,
,,碧竹坊侍女,,,,,,,,默认323,,碧竹坊侍女/17_碧竹坊侍女_05,,[公子请进吧，娘子在里面等您了。］,[公子請進吧，娘子在裡面等您了。］,"""Young Master, please come in. The lady is expecting you inside.""",「どうぞお入りください。嬢が中でお待ちです」,"""Юный вельможа, заходите. Госпожа ждёт вас.""",
,,方知宥,,,,,,,,默认324,,方知宥/17_方知宥_21,,[好。］,[好。］,"""Alright.""",「ありがとう」,"""Хорошо.""",
,CharacterOff,,,,,,,,,,,,,
,,,,,,,,,,默认325,,,,朱色雕花木门被侍女轻轻推开，淡淡的清香扑鼻而来。,朱色雕花木門被侍女輕輕推開，淡淡的清香撲鼻而來。,"The maid gently pushed open the vermilion-carved wooden door, releasing a faint, pleasant fragrance.",彫刻が施された赤色の門を侍女がそっと開くと、すっきりとした香りが鼻をかすめた。,"Когда служанка открыла дверь с алыми узорами, мне сразу же в нос ударил лёгкий и приятный аромат.",
,FadeIn,black,,square,,,1,,,,,,,,,,,
,Thread,*BG二倍图拉近,,,,,,,,,,,,
,Wait,,,,,,3,,,,,,,
,,,,,,,,,,默认326,,,,我迈过门槛，走进闺房，只见屋内布置得典雅大方，映入眼帘的是红木书桌和书架。,我邁過門檻，走進閨房，只見屋內布置得典雅大方，映入眼簾的是紅木書桌和書架。,"I stepped over the threshold into the boudoir, where the room was elegantly furnished, featuring a rosewood desk and bookshelf.",敷居を跨いで<ruby=けいぼう>閨房</ruby>に入ると、中は上品で落ち着いた設えとなっており、紅木の書卓と本棚が目に入った。,"Перешагнув порог, я вошёл в красиво обставленную спальню, в котором стоял книжный шкаф и стол из сандалового дерева.",
,,,,,,,,,,默认327,,,,书桌上笔墨纸砚应有尽有，书架上摆满了各种书籍，两旁还挂了一对字画，似乎是临摹的名家的山水画。,書桌上筆墨紙硯應有盡有，書架上擺滿了各種書籍，兩旁還掛了一對字畫，似乎是臨摹的名家的山水畫。,"The desk was fully stocked with brushes, ink, paper, and inkstones, while the bookshelf overflowed with books. A pair of calligraphy scrolls—apparently imitations of famous landscape paintings—hung on either side.",書卓には墨、紙、硯が揃えられ、本棚にはさまざまな本が並んでいる。その両側には、どこぞの名のある画家の山水画を模写したであろう、対となる画軸が掛けられている。,"На столе было множество кисточек, чернил, бумаги и тушечниц, а книжный шкаф ломился от различных книг. По обеим сторонам висели каллиграфические свитки, скорее всего, копии известных пейзажей.",
,,,,,,,,,,默认328,,,,这看起来并不像是青楼女子的房间，倒像是书香闺秀的闺房。,這看起來並不像是青樓女子的房間，倒像是書香閨秀的閨房。,This room hardly resembles a courtesan's room at all—more like the boudoir of a refined lady from a scholarly family.,青楼の女の部屋というよりは、むしろ書を好む名家の娘の寝室といった有様だ。,Выглядело это не очень похоже на типичную комнату куртизанки - скорее на покои девушки из образованной семьи.,
,,心兰睡衣,,,,,,,,默认329,,心兰/17_心兰_17,,[公子，你来啦。］,[公子，你來啦。］,"""Young Master, you've arrived.""",「いらしてくれたのですね」,"""Юный вельможа, Вы пришли.""",
,,,,,,,,,,默认330,,,,我听到了一声温柔含羞的声音，循声望去——房屋左侧有张碧绿色的床，心兰姑娘身着一袭轻纱衣坐在上面，一手放在腿上，另一手斜依在床沿，正笑吟吟地看向我。,我聽到了一聲溫柔含羞的聲音，循聲望去——房屋左側有張碧綠色的床，心蘭姑娘身著一襲輕紗衣坐在上面，一手放在腿上，另一手斜依在床沿，正笑吟吟地看向我。,"I heard a soft, shy voice and turned toward it—on the left side of the room stood a jade-green bed where Miss Xinlan sat wearing a sheer gauze gown, one hand resting on her lap and the other leaning against the bedframe, smiling at me.",どこか恥ずかしさを含んだ声が聞こえ、そちらを向くと――部屋の左側に翡翠色の寝台があり、心蘭嬢が薄絹を纏ってその上に座っていた。片手を腿に当て、もう片手を寝台の端にかけてもたれるような格好で、微笑みながら私を見ている。,"Услышав мягкий, застенчивый голос, я обернулся. В левой стороне комнаты стояла тёмно-зелёная кровать, на которой, улыбаясь мне, сидела Синьлань в полупрозрачном платье из газа. Одна её рука лежала на коленях, а другая - на грядушке кровати.",
,,方知宥,,,,,,,,默认331,,方知宥/17_方知宥_22,,[心兰姑娘……你似是换了一身衣裳？］,[心蘭姑娘……你似是換了一身衣裳？］,"""Miss Xinlan... you seem to have changed your attire?""",「心蘭、さん……着替えてきたように見受けるが？」,"""Вы... переоделись, девица Синьлань?""",
,,心兰睡衣,微笑,,,,,,,默认332,,心兰/17_心兰_18,,[嗯，方才我沐浴了一番，换了身轻便的纱衣。］,[嗯，方才我沐浴了一番，換了身輕便的紗衣。］,"""Indeed, I just bathed and changed into this light gauze gown.""",「はい。先ほど水浴びを済ませ、身軽なこれに着替えてきたのです」,"""Ну да, искупалась и решила переодеться в лёгонькое платье.""",
,CharacterOff,,,,,,0.4,,,,,,,
,,,,,,,,,,默认333,,,,她含羞一笑，用下巴指了指我的身后。,她含羞一笑，用下巴指了指我的身後。,She smiled shyly and tilted her chin toward what was behind me.,彼女は恥ずかしそうに笑い、私の背後を顎でしゃくった。,"Улыбнувшись, она скромно кивнула на что-то позади меня.",
,,方知宥,,,,,,,,默认334,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认335,,,,我回头望去，闺房的另一侧是一个木桶，木桶周围氤氲着一团雾气，在木桶边上的衣架上，随意地挂着她刚刚打茶围时的那件衣服。,我回頭望去，閨房的另一側是一個木桶，木桶周圍氤氳著一團霧氣，在木桶邊上的衣架上，隨意地掛著她剛剛打茶圍時的那件衣服。,"I turned to look—on the other side of the boudoir stood a wooden tub, wreathed in mist. On the clothes rack beside it hung the garment she had worn earlier during the tea gathering.",振り返ると、閨房の反対側に桶があり、その周囲からは湯気が立っている。桶の傍の衣桁には、先ほど卓を囲んでいた時に着ていた服が無造作に架けられていた。,"Я обернулся. Позади меня стояла деревянная бочка, от который исходил пар. На вешалке рядом висело платье, в котором она была во время нашего собрания.",
,,心兰睡衣,微笑,,,,0.4,,,默认336,,心兰/17_心兰_19,,[公子，站着不舒服吧？请这边坐罢。］,[公子，站著不舒服吧？請這邊坐罷。］,"""Young Master, standing must be uncomfortable. Please, sit here.""",「立ったままではお辛いでしょう？さ、こちらにお掛けください」,"""Юный вельможа, не стойте там. Присаживайтесь.""",
,,,,,,,,,,默认337,,,,心兰眼眸上挑，玉手放在床榻之上，拍了拍她旁边的位置。,心蘭眼眸上挑，玉手放在床榻之上，拍了拍她旁邊的位置。,Xinlan arched her brows slightly and patted the spot beside her on the bed.,心蘭が上目遣いでしなやかな手を寝台にかけ、ぽんぽんと隣に来るよう促す。,"Приподняв брови, она похлопала по месту на кровати рядом с собой.",
,,方知宥,,,,,,,,默认338,,,,[……],[……],"""...""",「……」,"""...""",
