#SHEET_NAME,记-第十三回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,,,,,,,,,默认454,,,,——噗。,——噗。,—Thud.,――ザクッ！,*Пф-ф-ф.*
,,,,,,,,,,默认455,,,,再而是刀刃切割血肉的声音。,再而是刀刃切割血肉的聲音。,Then came the wet sound of blade parting flesh.,続いて、肉を裂く音がした。,После чего прозвучал звук разрезания плоти.
,,杨军爷败,,,,,,,,默认456,,杨军爷/13_杨军爷_04,,[呃啊！］,[呃啊！］,"""Ugh!""",「ぐあっ！」,"""Уыа-а-а!"""
,,,,,,,,,,默认457,,,,杨军爷吃痛地喊了一声，我仔细查看刀砍向了何处。,楊軍爺吃痛地喊了一聲，我仔細查看刀砍向了何處。,Officer Yang cried out in pain. I checked where the blade had landed.,楊兵長が痛みに呻く。自分の剣がどこを斬ったのかをよく見る。,"Проорал от боли офицер Ян. Я внимательно посмотрел, куда я попал."
,,方知宥,,,,,,,,默认458,,,,[……］,[……］,"""...""",「……」,"""..."""
,,,,,,,,,,默认459,,,,不算完美。,不算完美。,Not quite perfect.,完璧ではなかった。,Вышло не очень ладно.
,,,,,,,,,,默认460,,,,我本欲斩其脖颈，但因手法生疏、力道不足，最终只砍中肩膀，留下一道血肉模糊的伤口。,我本欲斬其脖頸，但因手法生疏、力道不足，最終只砍中肩膀，留下一道血肉模糊的傷口。,"I had aimed for his neck, but my clumsy technique and lack of strength only left a gory wound on his shoulder.",首を斬ろうとしたのだが、やり方が下手だったのか、力が足りなかったのか、肩を傷つけるに留まり、血肉の滲んだ傷口を作っただけだった。,"Я собирался перерезать ему глотку, но из-за неопытности и нехватки силы лишь попал ему в плечо, оставив там рваную рану."
,,,,,,,,,,默认461,,,,他穿着轻甲，这一刀的效果，并不算好。,他穿著輕甲，這一刀的效果，並不算好。,"He wore light armor, so the slash didn’t do much damage.",彼の着ている軽甲のせいで、この一撃の効果はいまひとつだった。,"На нём была лёгкая броня, что ещё притупило силу моей атаки."
,,杨军爷败,,,,,,,,默认462,,杨军爷/23_杨军爷_06,,[啊……疼、疼死了……狗娘养的……你小子竟真敢杀我！],[啊……痛、痛死了……狗娘養的……你這小子竟真敢殺我！],"""Ah... Damn, it hurts... You bastard... You actually tried to kill me!""",「うう……い、痛え……この畜生が……本気で殺す気か！」,"""А-а-а... Твою мать, как больно... Сукин ты сын... Всё-таки решил убить меня, мразь!"""
,,杨军爷败,超近,,,,,,,,,,,
,,,,,,,,,,默认463,,,,他捂着肩膀，咬着牙，忍住大腿的疼痛，双目赤红地朝我冲了过来！,他捂著肩膀，咬著牙，忍住大腿的疼痛，雙目赤紅地朝我衝了過來！,"Clutching his shoulder and gritting his teeth against the pain in his thigh, he lunged at me with bloodshot eyes!",肩を押さえて歯を食いしばり、腿の痛みをこらえながら、真っ赤な目でこちらに飛び掛かってきた。,"Придерживая раненое плечо, скрежеща зубами, превозмогая боль в израненных ногах - он с налитыми кровью глазами ринулся на меня!"
,,小雁儿,<Off>,,,,,,,默认464,,小雁儿/23_小雁儿_15,,[知宥！],[知宥！],"""Zhiyou!""",「知宥！」,"Лебёдушка: ""Чжию!"""
,,,,,,,,,,默认465,,,,小雁儿在一旁担心地叫出声来。,小雁兒在一旁擔心地叫出聲來。,Little Yan shouted anxiously from the sidelines.,小雁が傍で心配そうに声を上げる。,Обеспокоенно прокричала рядом Лебёдушка.
,,方知宥,,,,,,,,默认466,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认467,,,,我虽然有些怕他，抽刀后撤之余，却微微咬住牙，努力让目光停留在他的身上。,我雖然有些怕他，抽刀後撤之餘，卻微微咬住牙，努力讓目光停留在他的身上。,"Though somewhat afraid of him, I drew my blade and retreated, gritting my teeth slightly as I forced my gaze to remain fixed on him.",ほんの少し恐怖を感じ、剣を抜いたまま少し後ずさった。しかし歯を食いしばり、必死に彼を視線に留めた。,"Хоть я от испуга слегка отступил назад, тем не менее, сжав зубы, я старался не сводить с него взгляда."
,Se,刺入,,,,,,,,,,,,
,Shake,Graphics,,x=400 y=240 time=0.3,,,,,PageWait,,,,,,,,,
,BgEvent,大喷血,,,,,,,,,,,,
,Se,刺入,,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,
,BgEventOff,CG名,,,,,1,,,,,,,,,,,
,Bg,破茶舍,,,,,,,,,,,,
,,,,,,,,,,默认468,,,,——噗！,——噗！,—Thud!,――ザシュ！,*Пф-ф-ф!*
,,,,,,,,,,默认469,,,,很快，在这深夜的屋子内，一声更为绵长的刀刃刺破血肉的声音响起。,很快，在這深夜的屋子內，一聲更為綿長的刀刃刺破血肉的聲音響起。,"Soon, in the dead of night, a prolonged sound of a blade piercing flesh echoed through the house.",直後。深夜の屋内、先ほどよりも長い、剣が肉を貫く音が響いた。,И вскоре в этом покрытом ночным мраком доме прозвучал более продолжительный удар лезвия по плоти.
,,,,,,,,,,默认470,,,,我握紧了手中的刀柄，将刀刃缓缓送入扑来的杨军爷的小腹中。,我握緊了手中的刀柄，將刀刃緩緩送入撲來的楊軍爺的小腹中。,I tightened my grip on the hilt and slowly drove the blade into the charging Officer Yang’s abdomen.,しっかりと剣の柄を握りしめ、襲い掛かってきた楊兵長の腹にゆっくりと刃を突き立てる。,Сжатое в моей руке лезвие медленно всаживалось бросившемуся на меня офицеру в низ живота.
,,杨军爷败,,,,,,,,默认471,,杨军爷/13_杨军爷_05,,[呃……你这狗杂种……］,[呃……你這狗雜種……］,"""Ugh... you damn bastard...""",「ぐ……この雑種が……」,"""Ух... Ах ты говнюк..."""
,CharacterOff,,,,,,,,,,,,,
,,,,,,,,,,默认472,,,,我手中的刀穿过了他的轻甲、他的腹部、他的肠胃，大抵还从他的身后穿了出来。,我手中的刀穿過了他的輕甲、他的腹部、他的腸胃，大抵還從他的身後穿了出來。,"The blade in my hand pierced through his light armor, his abdomen, his intestines, and likely even emerged from his back.",手中の剣が彼の軽甲を、腹部を、臓腑を貫く。おそらく、それは背中から突き出していることだろう。,"Лезвие в моей рук пронзило его лёгкую броню, живот, внутренности и, возможно, даже вышло у него со спины."
,,,,,,,,,,默认473,,,,杨军爷扭曲着面容，他的嘴角不断往外冒血。,楊軍爺扭曲著面容，他的嘴角不斷往外冒血。,"Officer Yang's face twisted, blood continuously foaming at the corner of his mouth.",楊兵長の顔が歪み、口の端からぶくぶくと血を吹き出している。,"Лицо офицера Яна кривилось от боли, из уголков рта, не переставая, текла кровь."
,,,,,,,,,,默认474,,,,他用手握住我的刀刃，却越来越使不上力。,他用手握住我的刀刃，卻越來越使不上力。,"He gripped my blade, but his strength was fading fast.",私の剣を掴む彼だが、その力は徐々に弱まっていった。,"Он ухватился рукой за лезвие моего меча, но сил у него становилось всё меньше."
,BgEvent,泥土5,,顶BG,,,0,,,,,,,,,,,
,BgEventOff,泥土5,,,,,0.5,,,,,,,,,,,
,Bg,破茶舍,,,,,,,,,,,,
,Se,摔倒,,,,,,,,,,,,
,Shake,Graphics,,x=400 y=240 time=0.3,,,,,PageWait,,,,,,,,,
,,,,,,,,,,默认475,,,,——噗通！,——噗通！,——Thud!,――ドサッ！,*Плюх!*
,,,,,,,,,,默认476,,,,杨军爷突然猛地挣扎了一下，然后便向后一仰，倒在了地上。,楊軍爺突然猛地掙扎了一下，然後便向後一仰，倒在了地上。,"Officer Yang suddenly convulsed violently, then toppled backward onto the ground.",唐突に激しくもがいたかと思うと、彼は仰向けになって床に倒れた。,Вдруг он дёрнулся и завалился на пол.
,,方知宥,,,,,,,,默认477,,,,[……］,[……］,"""...""",「……」,"""..."""
,,,,,,,,,,默认478,,,,死了？,死了？,Dead?,死んだ、のか？,Он мёртв?
,,,,,,,,,,默认479,,,,我杀了他？,我殺了他？,Did I kill him?,私が彼を殺したのか？,Я убил его?
,,,,,,,,,,默认480,,,,我怔怔地看着他的尸体，以及我手中滴血的刀刃。,我怔怔地看著他的屍體，以及我手中滴血的刀刃。,I stared blankly at his corpse and the blood-dripping blade in my hand.,ぼんやりと彼の亡骸と、血の滴る剣を交互に見る。,Я оторопело разглядывал его труп и покрытый кровью меч в моей руке.
