#SHEET_NAME,记-第十七回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,,,,,,,,,默认441,,,,为何她终究是未将那本夹着字条的《梁祝》交与我？,為何她終究是未將那本夾著字條的《梁祝》交與我？,"Why did she ultimately withhold that copy of ""The Butterfly Lovers"" containing the hidden note?",どうして彼女は『梁山伯と祝英台』を挟んだ本を私に直接渡さなかったのだろうか。,"Почему она так и не передала мне книгу ""Влюблённые-бабочки""?"
,,,,,,,,,,默认442,,,,为何她最终选择独自赴死？,為何她最終選擇獨自赴死？,Why did she choose to face death alone in the end?,どうして彼女は、一人きりで死ぬことを選んだのだろうか。,Почему она решила всё-таки пойти на смерть одна?
,StopBgm,,,,,,3,,,,,,,,,,,
,StopVoice,,,,,,1,,,,,,,,,,,
,FadeOut,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,1,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,,,,,,,,,,默认445,,,,……,……,...,……,...
,Bgm,死生别离,,,,0.2,6,,,,,,,,,,,
,,,,,,,,,,默认446,,,,我静立良久，默然思索。,我靜立良久，默然思索。,"I stood quietly for a long time, lost in thought.",私は立ち尽くしたまま、考え続けた。,"Я долго стоял неподвижно, погружённый в молчаливые размышления."
,,,,,,,,,,默认447,,,,得知真相后，林翩翩便让鹂儿回去了。,得知真相後，林翩翩便讓鸝兒回去了。,"After learning the truth, Lin Pianpian sent Li'er away.",真相を伝え終え、翩翩は鵹児を帰した。,"После того, как я узнал всю правду, Линь Пяньпянь отослала Ли'эр обратно."
,,,,,,,,,,默认448,,,,她陪我在昏暗的后厅里站了一炷香的工夫，这期间，我们两人都没有说话。,她陪我在昏暗的後廳裡站了一炷香的工夫，這期間，我們兩人都沒有說話。,"She stood with me in the dim back hall for the length of an incense stick's burn, neither of us speaking the entire time.",彼女は薄暗い奥の間で、一炷香の間私と共にその場で立っていた。その間、二人とも一言も発しなかった。,"Она осталась стоять со мной в заднем зале, покрытом сумеречным светом - так мы и стояли целое время горения одной палочки благовоний, не говоря ни слова."
,,,,,,,,,,默认449,,,,随后，她考虑到此地不宜久留，便带着我离开了府邸。,隨後，她考慮到此地不宜久留，便帶著我離開了府邸。,"Then, realizing it was unwise to linger, she led me away from the manor house.",その後、この場に留まり続けるのはよくないと彼女が判断し、私を連れて屋敷を出た。,"Затем, осознав, что надолго оставаться здесь не следует, она вывела меня из поместья."
,,,,,,,,,,默认450,,,,我们同行于来时的路上，却不知最终要去往何处。,我們同行於來時的路上，卻不知最終要去往何處。,"We walked together along the path we had come, uncertain of our final destination.",来た道を戻っているが、どこへ向かっているのかはわからない。,Мы пошли обратно по тому же пути в неизвестном направлении.
,FadeOut,black,,wipe_left,,,1,,,,,,,,,,,
,Bg,扬州西商街屠杀,,,,,0,,,,,,,,,,,
,FadeIn,black,,wipe_right,,,1,,,,,,,,,,,
,,,,,,,,,,默认451,,,,月光穿破薄雾，洒落在浸透着血污的青石板路上，也照出了我们的影子。,月光穿破薄霧，灑落在浸透著血汙的青石板路上，也照出了我們的影子。,"Moonlight pierced the thin mist, spilling onto the bloodstained bluestone path and casting our shadows upon it.",月光が薄雲を通して血に汚れた青煉瓦の道を照らし、私たちの影を浮かび上がらせた。,"Лунный свет проникал сквозь тонкие облака, расстилаясь на дороге из зеленоватого кирпича, покрытой следами крови, и отбрасывая на неё наши тени."
,,,,,,,,,,默认452,,,,我们的影子时而离散，时而重叠，就这样沉默着走了许久，终是她先开了口。,我們的影子時而離散，時而重疊，就這樣沉默著走了許久，終是她先開了口。,"Our shadows sometimes parted, sometimes merged, and we walked in silence like this for what seemed an eternity until she finally spoke.",消えたり重なったりする影。そうして黙り込んだまましばらく歩いていると、ついに彼女が口を開いた。,"Наши тени то расходились, то снова сливались. Так мы шли в тишине долгое время, пока она наконец не заговорила."
,,林翩翩,自嘲,,,,,,,默认453,,林翩翩/31_林翩翩_046,,[如何，既然如今知道真相了，你作何感想？],[如何，既然如今知道真相了，你作何感想？],"""So, now that you know the truth, how do you feel?""",「どう？真相を知って、何か感想は？」,"""Ну что? Сейчас, когда ты всё узнал, что ты думаешь?"""
,,,,,,,,,,默认454,,,,林翩翩打破了沉寂，向我提问。,林翩翩打破了沉寂，向我提問。,Lin Pianpian broke the silence with her question.,沈黙を破り、翩翩が私に問う。,"Задала она мне вопрос, прервав молчание."
,,方知宥,,,,,,,,默认455,,方知宥/31_方知宥_33,,[也未多想……只是觉得困扰了我许多年的真相，如今终于知晓……非但没有使我觉得轻松，反而更令我心乱了……],[也未多想……只是覺得困擾了我許多年的真相，如今終於知曉……非但沒有使我覺得輕鬆，反而更令我心亂了……],"""I didn't dwell on it... Just that this truth which haunted me for years - now that it's revealed... Instead of relief, it brings me greater turmoil...""",「まだ頭が追い付いてない……長年私を悩ませてきた真相がようやく明らかになったのに……心が晴れるどころか、むしろ複雑な気分になっただけだ……」,"""Да особенно ничего не думаю... Просто есть чувство, что, наконец узнав правду, которая мучила меня столько лет... вместо облегчения я ощущаю лишь большее смятение..."""
,,林翩翩,委屈,,,,,,,默认456,,林翩翩/31_林翩翩_047,,[这之后，你会去殉情陪她吗？],[這之後，你會去殉情陪她嗎？],"""Will you follow her in death after this?""",「それで、憐煙の後を追うの？」,"""Будешь ли ты пытаться воссоединиться с ней в смерти?"""
